date,棉花滩水力发电,古田溪水力发电,宁德水力发电,池潭水力发电,金湖水力发电,华安水力发电,太禹水力发电,安砂水力发电,南平水力发电,沙县水力发电,高砂水力发电,万安溪水力发电,贡川水力发电,周宁能源水力发电,双口渡水力发电,丰海水力发电,西门水力发电,南靖水力发电,银河水力发电,合溪水力发电,金溪水力发电,华成水力发电,周宁抽蓄水力发电,福清风力发电,漳平风力发电,连江风力发电,安溪风力发电,宁化风力发电,泉惠风力发电,尤溪风力发电,连城风力发电,海坛海峡风力发电,厦门能源光伏发电,漳州光伏发电,沙县光伏发电,古田光伏发电,连城光伏发电,宁化光伏发电,宁德光伏发电,南平光伏发电,金湖光伏发电,漳平光伏发电,龙岩光伏发电,三明光伏光伏发电,福清光伏光伏发电,安溪光伏光伏发电,泰宁光伏发电,邵武光伏光伏发电,芗城光伏发电,尤溪光伏光伏发电,厦门智慧光伏发电,产业小计火力发电,产业小计水力发电,产业小计风力发电,产业小计光伏发电,产业小计合计,可门#1,可门#2,可门#3,可门#4,邵武#3,邵武#4,永安#7,永安#8,漳平#5,漳平#6,厦门#1,棉花滩#1,棉花滩#2,棉花滩#3,棉花滩#4,白沙#1,白沙#2,永福#1,永福#2,古田溪一级#7,古田溪一级#8,古田溪二级#1,古田溪二级#2,古田溪三级#1,古田溪三级#2,古田溪四级#1,古田溪四级#2,芹山#1,芹山#2,周宁#1,周宁#2,池潭#1,池潭#2,池潭#3,高唐#1,高唐#2,良浅#1,良浅#2,良浅#3,大言#1,大言#2,范厝#1,范厝#2,范厝#3,北溪#1,北溪#2,北溪#3,北溪#4,北溪#5,北溪#6,北溪#7,北溪#8,北溪#9,孔头#1,孔头#2,孔头#3,华安#1,华安#2,华安#3,华安#4,华安#5,华安#6,太禹#1,安砂#1,安砂#2,安砂#3,峡阳#1,峡阳#2,峡阳#3,照口#1,照口#2,照口#3,沙县#1,沙县#2,沙县#3,高砂#1,高砂#2,高砂#3,高砂#4,万安溪#1,万安溪#2,万安溪#3,贡川#1,贡川#2,后垄溪二级#1,后垄溪二级#2,双口渡#1,双口渡#2,丰海#1,丰海#2,西门#1,西门#2,南靖#1,南靖#2,南靖#3,银河#1,银河#2,合溪#1,合溪#2,金溪#1,华成#1,华成#2,龙湾抽蓄#1,龙湾抽蓄#2,龙湾抽蓄#3,龙湾抽蓄#4,牛头尾#1-20,鲤鱼山#21_36,鲤鱼山#37_44,青屿#45-51,赤礁#1_12,龙潭#13_25,大西岭,红尖山,风吹岭,白云岭,青洋#1_22,青洋#23_31,宁化一期,泉惠,珠峰,连城,泽朗#1_46,厦门创业人1.165MWp分布式光伏,福建华电厦门22.8MWP分布式光伏,华电厦门二期8MWp分布式光伏,晋江深沪光伏一期,晋江鞋坊城光伏,诏安一期,东山保税物流,福建华电漳州开发区福钢15MW分布式光伏,沙县工业园,沙县整区金沙园一期3.533MW分布式光伏,古田吉巷前垅一期,新罗龙州,宁化华侨经济开发区,宁化奔鹿园区,宁德时代产业园一期,宁德时代产业园二期,建瓯根艺园,将乐积善工业园区一期,将乐积善工业园区二期,漳平木竹制品孵化园,漳平工业园区一期,漳平工业园区二期,长汀工贸新城一期12.564MW分布式光伏,龙岩南方置业及美食城6.67MW分布式光伏,龙兴公路港物流园5.24MW 分布式光伏发电项目,三明金叶光伏发电项目,福清三锋光伏发电项目,福建华电泉州健为及中闽5MW分布式光伏项目,泰宁县大洋坪工业园一期,华电南平邵武城南3.4MW分布式光伏,福建华电武夷新区海源6MW分布式光伏,福建华电漳州三宝钢铁5.096MW分布式光伏,鑫友鹏纺织有限公司一期2MW分布式光伏,厦门集美后溪综合智慧能源项目屋顶光伏一期,total_pow_generation
2023-04-29,191.25,344.11000000000007,0.0,177.82,269.2710000000001,150.74,169.94,252.498,204.32,73.82000000000001,67.0,11.79,62.24,0.0,28.83,64.2399,41.21,56.3112,15.6384,13.75,10.07,0.0,204.26175,70.58,31.82,57.7,31.11,34.776,13.6,38.4888,39.9,157.3711,14.9963,12.603000000000002,2.19,0.69134,0.43,2.7,26.628,0.5536,1.0701,4.0026,3.2045,2.34,2.176,2.09247,0.36,1.1414,1.988,0.0,11.72,5357.99,2409.11025,475.3459,90.88731,8333.333459999996,1158.0,0.0,1028.0,995.0,0.0,1072.0,550.57,0.0,538.82,0.0,15.6,45.11,0.0,32.89,40.95,0.0,51.9,0.0,20.4,37.43,99.83,108.73,27.86,32.72,0.0,0.0,37.54,0.0,0.0,0.0,0.0,28.82,29.84,119.16,26.7561,29.1255,0.66,23.48,23.736,20.1588,21.8304,26.3776,26.251,0.0,1.62,1.746,2.472,1.836,0.4848,0.5258,0.402,0.582,0.723,30.336,0.0,30.168,0.0,14.58,8.55,0.0,52.71,74.9,169.94,41.44,42.56,168.498,30.35,30.03,29.61,34.68,39.28,40.37,24.41,24.6,24.81,22.38,1.86,21.45,21.31,4.01,3.89,3.89,30.65,31.59,0.0,0.0,16.26,12.57,32.5877,31.6522,20.95,20.26,25.002,29.016,2.2932,7.8768,7.7616,2.06,11.69,10.07,0.0,0.0,0.0,45.36,0.0,158.90175,9.31,12.3,4.71,9.65,17.77,16.84,15.79,16.03,33.35,24.35,21.08,10.03,34.776,13.6,38.4888,39.9,157.3711,0.4515,7.1592,2.6917,2.8622,1.8317,4.259,3.109,5.235,0.84,1.35,0.69134,0.43,2.0,0.7,4.2675,22.3605,0.5536,0.59,0.4801,1.49,0.9593,0.707,0.8463,1.683036,1.521464,2.34,2.176,2.09247,0.36,0.2974,0.844,1.988,0.0,11.72,5357.99
2023-04-30,183.51,270.33000000000004,187.44,138.23,226.02,162.87,178.61,207.58,195.2,61.78,63.2,11.74,52.13,24.006,22.68,54.58,34.39,61.22,15.43,16.49,10.25,0.0,561.3772499999999,239.23,5.55,64.95,5.44,3.42,59.12,10.7961,1.484,425.3084,6.408,3.343,2.19,0.4279,0.57,2.7,15.2913,1.4998,3.4635,6.8649,3.33438,2.34,2.176,1.027213,1.94,3.9597,1.988,0.0,4.41,3461.012,2739.0632500000006,815.2985,63.93369299999998,7079.307442999992,562.0,0.0,1134.0,0.0,0.0,675.0,550.78,0.0,539.232,0.0,0.0,37.8,33.14,0.0,40.57,51.6,0.0,20.16,0.24,31.1,74.11,64.83,45.94,26.99,0.0,0.0,27.36,0.0,55.14,132.3,0.0,0.0,0.0,138.23,18.28,28.34,7.78,19.74,8.5,12.07,21.72,17.44,25.39,0.0,2.86,2.25,3.72,2.97,0.78,0.78,1.03,1.1,0.27,29.35,0.0,21.65,0.0,4.23,0.0,4.2,77.35,77.09,178.61,39.76,39.76,128.06,23.87,30.92,30.94,30.88,39.22,39.37,25.13,11.74,24.91,22.96,1.28,15.98,22.98,3.94,3.94,3.86,28.69,23.44,0.0,24.006,0.0,22.68,30.58,24.0,14.57,19.82,29.43,31.32,0.47,7.78,7.65,11.54,4.95,10.25,0.0,0.0,144.750375,219.57075,152.9955,44.060625,35.04,42.85,18.18,37.73,51.3,54.13,2.4,3.15,33.08,31.87,3.48,1.96,3.42,59.12,10.7961,1.484,425.3084,0.1781,2.3448,1.016,1.7581,1.111,0.694,0.507,2.142,0.84,1.35,0.4279,0.57,2.0,0.7,2.8052,12.4861,1.4998,1.909,1.5545,0.98,0.7228,0.6063,4.5558,1.75125,1.58313,2.34,2.176,1.027213,1.94,1.6093,2.3504,1.988,0.0,4.41,3461.0119999999997
2023-05-01,69.84,176.86,96.12,131.71,237.8,155.85,178.84,102.638,192.56,42.690000000000005,45.150000000000006,11.66,31.66,23.81,22.29,31.16,23.59,52.182,15.2784,14.35,10.2,0.1,492.746625,186.9,16.18,55.040000000000006,48.01,20.3112,58.28,62.6556,21.336,340.384,19.4598,17.422,2.19,1.6404,1.23,2.7,45.3182,1.9059,4.22,14.3726,7.41846,2.34,2.176,3.424042,2.165,5.229,1.988,0.0,10.9,3123.58,2159.085025,809.0968,146.09940200000003,6237.861226999997,586.0,0.0,964.0,0.0,0.0,591.0,503.94,0.0,478.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.48,20.16,0.0,63.31,56.57,16.14,8.18,10.96,5.68,16.02,51.12,0.0,35.1,9.9,0.0,0.0,131.71,26.2,25.9,19.0,18.12,0.0,16.32,17.04,23.22,24.95,0.0,2.52,2.16,3.24,2.77,0.6,0.77,1.14,1.17,0.0,27.22,0.0,25.46,0.0,11.55,0.0,1.86,46.86,95.58,178.84,29.16,16.76,56.718,28.5,28.2,28.41,35.61,35.95,35.89,9.24,22.32,11.13,10.15,17.09,7.53,10.38,3.84,3.86,3.96,20.3,11.36,0.0,23.81,22.29,0.0,20.32,10.84,9.19,14.4,25.452,26.73,0.0,7.6968,7.5816,2.01,12.34,10.2,0.05,0.05,143.143875,156.043125,93.767625,99.792,24.76,35.28,13.76,25.29,41.44,46.37,9.59,6.59,29.3211,25.7189,33.07,14.94,20.3112,58.28,62.6556,21.336,340.384,0.6671,10.0252,2.8215,3.5806,2.3654,5.745,4.194,7.483,0.84,1.35,1.6404,1.23,2.0,0.7,7.6591,37.6591,1.9059,2.326,1.894,3.46,2.2203,1.7072,6.9851,3.89625,3.52221,2.34,2.176,3.424042,2.165,1.8862,3.3428,1.988,0.0,10.9,3123.58
2023-05-02,202.944,341.95000000000005,258.12,169.69,236.04,139.91,178.84,245.53,164.25,67.64,68.87,11.76,59.27,23.629,22.53,64.3514,40.22,56.84,15.098400000000002,13.83,8.16,3.25,301.88025000000005,179.15,26.82,43.89,25.4,45.2508,13.89,27.5856,25.34,305.7682,14.8152,9.997,2.19,1.2444,1.28,2.7,12.7396,1.7129,3.9533,11.5691,1.79928,2.34,2.176,2.967503,1.72,4.0461,1.988,0.0,8.41,3778.95,2694.60305,693.0945999999999,87.648383,7254.296033000001,729.0,0.0,1170.0,0.0,0.0,914.0,503.21,0.0,462.74,0.0,0.0,38.43,0.0,38.43,40.824,51.9,0.0,18.48,14.88,42.04,84.92,25.88,114.28,0.0,35.05,39.78,0.0,0.0,56.52,201.6,0.0,0.0,0.0,169.69,12.66,33.5,21.84,21.12,0.0,20.18,19.44,22.1,21.61,0.0,2.21,1.66,2.5,2.29,0.42,0.65,1.14,1.0,0.0,26.76,0.0,24.96,0.0,8.28,0.0,0.0,49.46,82.17,178.84,40.56,41.44,163.53,24.46,23.73,24.37,39.11,39.24,13.34,22.21,13.73,31.7,23.37,0.0,23.05,22.45,3.91,3.94,3.91,29.99,29.28,0.0,23.629,0.0,22.53,31.4066,32.9448,19.56,20.66,27.95,28.89,0.0,7.6176,7.4808,11.8,2.03,8.16,1.61,1.64,0.0,185.45625,45.12375,71.30025,21.68,34.6,14.21,28.98,35.93,43.75,11.23,15.59,22.09,21.8,17.39,8.01,45.2508,13.89,27.5856,25.34,305.7682,0.5126,7.7873,2.2051,2.4827,1.8275,4.011,3.369,2.617,0.84,1.35,1.2444,1.28,2.0,0.7,2.1985,10.5411,1.7129,2.179,1.7743,3.12,1.9973,1.4921,4.9597,0.945,0.85428,2.34,2.176,2.967503,1.72,1.4983,2.5478,1.988,0.0,8.41,3778.95
2023-05-03,211.596,343.03,267.9,179.106336,227.46,146.82,151.21,234.134,141.87,65.74000000000001,65.12,11.89,57.1,23.99,22.35,61.9579,38.93000000000001,51.68879999999999,14.6376,13.85,0.0,3.22,144.18337499999998,29.05,117.78,16.47,84.09,93.66,3.88,69.3252,60.676,23.3594,12.7564,12.591,2.19,0.9572,0.82,2.7,38.0454,1.3479,2.5473,7.8894,1.2447400000000002,2.34,2.176,2.510964,1.075,2.9090000000000003,1.988,0.0,9.41,4612.32,2477.784011,498.2905999999999,105.498304,7693.892915000001,1063.0,0.0,1324.0,0.0,0.0,1134.0,537.29,0.0,547.13,0.0,6.9,38.934,41.076,0.0,42.966,0.0,51.9,28.56,8.16,33.11,98.16,23.9,118.2,0.0,35.03,15.54,19.09,54.6,0.0,30.6,182.7,0.0,0.0,179.106336,0.0,42.36,21.62,20.38,0.0,19.36,18.44,20.24,18.97,0.0,2.57,2.61,3.02,2.45,0.57,0.7,1.03,0.99,0.0,25.85,0.0,26.3,0.0,0.0,0.0,0.0,61.24,85.58,151.21,38.72,40.44,154.974,30.5,0.0,30.73,40.13,40.51,0.0,18.97,18.42,28.35,24.19,7.92,9.26,23.75,3.94,3.94,4.01,28.84,28.26,23.99,0.0,22.35,0.0,30.7793,31.1786,19.42,19.51,24.264,26.64,0.7848,7.3872,7.2504,1.25,12.6,0.0,1.6,1.62,0.0,142.340625,1.84275,0.0,2.88,8.05,2.71,3.34,6.64,5.43,41.21,76.57,10.03,6.44,55.16,28.93,93.66,3.88,69.3252,60.676,23.3594,0.4001,6.4537,1.657,2.5123,1.7333,4.011,3.369,5.211,0.84,1.35,0.9572,0.82,2.0,0.7,6.254,31.7914,1.3479,1.404,1.1433,1.92,1.29,1.0452,3.6342,0.65375,0.59099,2.34,2.176,2.510964,1.075,0.9239,1.9851,1.988,0.0,9.41,4612.32
2023-05-04,350.97,359.04999999999995,459.6,181.39,244.74,148.59,141.15,233.78,139.1,63.63,60.48,11.5,57.57,30.005,22.56,61.78,39.84,37.780800000000006,14.17,14.21,0.0,2.58,353.548125,107.05,116.01,104.76,114.93,90.5121,50.41,69.9069,71.204,226.4775,14.1376,11.171,2.19,1.353,1.1,2.7,38.1717,1.3046,2.6597,10.0494,3.39864,2.34,2.176,2.510964,1.155,3.0225,1.988,0.0,10.5,4236.67,3028.0239250000013,951.2605,111.92810400000003,8327.882528999997,978.0,0.0,1137.0,0.0,0.0,1025.0,525.92,0.0,548.25,0.0,22.5,72.702,68.418,68.166,77.364,51.6,0.0,12.72,0.0,42.24,96.44,28.12,118.85,3.05,32.43,3.08,34.84,50.46,50.94,179.1,179.1,0.0,0.0,181.39,0.0,48.09,20.84,21.04,0.0,7.39,28.91,23.7,25.75,0.0,2.92,2.9,3.26,2.63,0.6,0.74,1.11,1.15,0.0,10.54,15.98,27.19,3.84,0.0,3.81,0.0,45.69,95.25,141.15,37.92,39.64,156.22,30.4,0.0,30.3,39.11,39.29,0.0,30.09,3.43,30.11,18.79,16.85,0.0,24.84,3.77,3.84,3.89,27.27,30.3,30.005,0.0,0.0,22.56,30.77,31.01,19.63,20.21,18.288,18.942,0.5508,7.16,7.01,10.99,3.22,0.0,1.3,1.28,138.6315,0.0,24.262875,190.65375,11.32,19.45,6.64,13.06,33.2,23.38,36.48,79.53,57.16,47.6,78.51,36.42,90.5121,50.41,69.9069,71.204,226.4775,0.3848,6.6624,1.8809,3.4998,1.7097,3.293,2.766,5.112,0.84,1.35,1.353,1.1,2.0,0.7,6.1505,32.0212,1.3046,1.466,1.1937,2.38,1.6162,1.1804,4.8728,1.785,1.61364,2.34,2.176,2.510964,1.155,0.924,2.0985,1.988,0.0,10.5,4236.67
2023-05-05,221.322,324.93,466.38,160.56,274.96000000000004,143.42,131.5367,227.68,178.8506,65.57000000000001,65.15,11.688,56.13,28.07,31.65,62.26,38.57,36.4212,16.2432,13.63,0.0,2.93,191.480625,242.09000000000003,84.94999999999999,90.03,77.1,88.8363,51.18,67.158,95.76,457.1625,14.1101,13.299,1.5,0.6967,0.58,2.7,24.2905,0.8904,1.2607,6.378,3.642857,1.8,1.7,1.727,0.73,1.8667,1.5885,0.0,11.52,3738.96,2749.432324999998,1254.2668,90.280457,7832.939582000004,753.0,0.0,1041.0,0.0,0.0,837.0,517.78,0.0,567.73,0.0,22.45,54.936,48.132,8.316,58.338,0.0,51.6,0.0,0.0,23.67,66.63,46.78,98.79,15.76,25.18,18.31,29.81,49.92,50.16,181.8,184.5,0.0,0.0,160.56,20.02,42.4,21.32,20.06,0.0,11.74,28.24,25.81,16.31,13.09,2.95,2.86,3.41,2.84,0.62,0.76,1.06,0.99,0.43,4.78,27.05,28.22,0.24,3.96,0.24,3.96,40.5,94.52,131.5367,37.32,38.56,151.8,32.8934,28.0339,17.3885,39.5673,39.9903,20.9772,11.21,21.41,32.95,27.98,3.47,16.17,17.53,3.864,3.936,3.888,35.4,20.73,28.07,0.0,16.68,14.97,31.02,31.24,19.18,19.39,14.598,20.0916,1.7316,8.1792,8.064,1.47,12.16,0.0,1.49,1.44,0.0,98.398125,64.827,28.2555,27.19,46.85,15.63,31.62,68.94,51.86,27.04,57.91,47.47,42.56,53.12,23.98,88.8363,51.18,67.158,95.76,457.1625,0.5294,6.4708,1.9929,2.9201,2.1969,4.281,3.596,5.422,0.59,0.91,0.6967,0.58,2.0,0.7,4.0867,20.2038,0.8904,0.6949,0.5658,1.93,1.3612,1.0245,2.0623,1.928571,1.714286,1.8,1.7,1.727,0.73,0.743,1.1237,1.5885,0.0,11.52,3738.9599999999996
2023-05-06,113.02,213.16,206.88,205.18,327.17999999999995,180.38,169.9351,206.938,128.4936,67.86999999999999,70.3,11.74,60.16,85.25,48.66,59.82,40.46,38.34,13.2984,14.91,0.0,2.25,209.766375,161.66,111.79,78.94,95.07,67.33,31.67,49.2303,75.18,238.8516,10.9967,11.865,1.5,0.65,0.44,2.7,24.3104,0.3072,1.1762,4.6745,5.218393,1.8,1.7,1.727,0.28,0.4424,1.5885,0.0,9.29,3532.42,2473.991475,909.7219,80.666293,6996.799667999999,653.0,0.0,1073.0,0.0,0.0,736.0,537.1,0.0,511.42,0.0,21.9,7.31,0.0,0.0,13.73,45.9,0.0,27.84,18.24,0.0,29.78,101.8,0.0,6.74,29.89,8.53,36.42,32.76,32.82,64.8,76.5,60.49,0.0,144.69,41.62,41.65,15.62,19.66,11.02,21.86,22.33,24.21,24.14,20.12,2.79,2.32,2.95,2.97,0.6,0.7,0.92,0.37,1.06,22.2,23.76,24.31,10.71,8.61,10.59,8.07,56.46,85.94,169.9351,35.6,35.96,135.378,20.7754,20.7898,19.8778,22.9359,22.4403,21.6744,8.48,29.65,29.74,12.5,22.52,22.62,12.66,3.94,3.91,3.89,24.89,35.27,48.09,37.16,24.21,24.45,30.5,29.32,20.4,20.06,14.18,22.41,1.75,6.7536,6.5448,11.46,3.45,0.0,1.11,1.14,90.2475,29.673,67.1895,22.656375,19.41,32.89,9.89,20.15,45.29,34.03,50.14,61.65,36.64,42.3,68.25,26.82,67.33,31.67,49.2303,75.18,238.8516,0.3366,5.5205,1.5446,2.1351,1.4599,3.946,3.314,4.605,0.59,0.91,0.65,0.44,2.0,0.7,3.5164,20.794,0.3072,0.6483,0.5279,1.35,0.74,0.5738,2.0107,2.762679,2.455714,1.8,1.7,1.727,0.28,0.181,0.2614,1.5885,0.0,9.29,3532.42
2023-05-07,543.92,234.42,396.6,51.1,83.46000000000002,289.53,199.0,37.4,98.04,46.65,39.58,11.74,29.4,96.93,78.3,14.9206,16.75,53.622,13.4568,10.51,0.0,0.0,531.491625,141.66,29.2,46.64,36.82,39.1587,19.8935,23.7825,12.6,268.2095,10.6017,9.987,1.5,0.66178,0.57,2.7,13.3949,0.5104,2.2575000000000003,7.0647,3.57255,1.8,1.7,1.727,0.865,2.1637,1.5885,0.0,9.85,3383.4,2876.821025,617.9642000000001,72.51472999999999,6950.699955,559.0,0.0,980.0,0.0,0.0,789.0,533.75,0.0,501.4,0.0,20.25,151.33,99.16,76.36,147.29,0.0,10.5,29.52,29.76,0.0,77.31,99.58,0.0,0.0,30.09,0.0,27.44,31.68,31.92,173.7,159.3,10.79,0.0,40.31,16.17,2.37,8.16,3.62,1.01,0.0,10.07,13.08,0.02,0.0,2.5,2.07,2.62,2.97,0.59,0.71,0.89,0.29,1.01,0.0,0.0,15.31,29.4,28.92,28.92,28.47,87.67,86.15,199.0,37.4,0.0,0.0,1.15,16.48,18.75,21.95,21.38,18.33,27.31,0.0,19.34,15.46,0.0,0.0,24.12,3.98,3.82,3.94,29.4,0.0,48.22,48.71,39.15,39.15,14.9206,0.0,0.0,16.75,25.236,28.386,0.0,6.8256,6.6312,5.17,5.34,0.0,0.0,0.0,51.337125,165.115125,227.296125,87.74325,18.56,25.57,9.11,20.27,36.53,31.62,13.09,16.11,25.16,21.48,25.11,11.71,39.1587,19.8935,23.7825,12.6,268.2095,0.3369,5.9617,1.5845,1.5591,1.1595,2.518,2.115,5.354,0.59,0.91,0.66178,0.57,2.0,0.7,1.7664,11.6285,0.5104,1.2443,1.0132,2.16,1.4342,1.0878,2.3827,1.89135,1.6812,1.8,1.7,1.727,0.865,1.1378,1.0259,1.5885,0.0,9.85,3383.4
2023-05-08,501.5100000000001,168.96,118.56,18.625352,83.57000000000001,303.75,175.98,36.8,185.91,34.61,38.8,11.69,23.85,96.36,77.46000000000001,15.54,15.67,47.376000000000005,13.8096,21.68,0.0,0.0,485.328375,214.11,12.12,74.71000000000001,50.37,8.94,65.49,4.0656,9.66,459.2393,9.2717,7.574,1.5,0.33476,0.42,2.7,11.3525,1.2012,1.5826,4.0645,4.63335,1.8,1.7,1.727,0.615,2.1795,1.5885,0.0,6.11,3288.81,2475.8393270000006,898.7049000000001,60.35461000000001,6723.708836999998,517.0,0.0,1006.0,0.0,0.0,682.0,551.22,0.0,507.99,0.0,24.6,122.22,101.81,101.81,105.71,9.0,0.0,30.48,30.48,0.0,51.18,65.26,0.0,0.0,24.41,16.9,11.21,8.76,9.0,50.85,49.95,8.744,0.0,9.881352,17.44,0.0,0.0,12.9,0.0,0.0,13.83,12.4,0.0,0.0,1.03,0.94,3.7,2.88,0.76,0.78,0.47,1.03,0.94,0.0,0.0,14.47,31.38,31.14,31.59,30.39,90.78,88.47,175.98,36.8,0.0,0.0,0.0,33.17,32.91,41.21,38.24,40.38,25.87,0.0,8.74,13.61,0.0,20.47,4.72,3.91,3.84,3.94,23.85,0.0,47.91,48.45,38.88,38.58,15.54,0.0,0.0,15.67,22.248,25.128,0.0,6.9984,6.8112,10.58,11.1,0.0,0.0,0.0,65.583,143.97075,169.67475,106.099875,28.26,39.5,17.19,35.06,46.35,47.75,5.92,6.2,37.03,37.68,34.41,15.96,8.94,65.49,4.0656,9.66,459.2393,0.1597,3.9132,0.9912,2.7807,1.4269,2.51,2.108,2.956,0.59,0.91,0.33476,0.42,2.0,0.7,1.8999,9.4526,1.2012,0.8723,0.7103,0.7,0.5477,0.4711,2.3457,2.45295,2.1804,1.8,1.7,1.727,0.615,0.7186,1.4609,1.5885,0.0,6.11,3288.81
2023-05-09,885.93,273.174,303.12,176.04,197.86,247.15,232.99,130.42,182.53,51.36,49.870000000000005,61.46,42.88,97.27,77.75999999999999,37.92,25.85,41.274,13.94,21.95,0.0,0.0,482.706,229.95,6.67,70.68,32.730000000000004,4.3806,73.02,6.5226,1.82,478.7033,12.7271,12.784,1.5,0.9631,0.61,2.7,35.6085,1.5802,3.5235,7.814399999999999,4.4778,1.8,1.7,1.727,1.595,2.5448,1.5885,0.0,10.7,3233.55,3633.454,904.4765,105.9439,7877.424399999999,540.0,0.0,952.0,0.0,0.0,656.0,550.46,0.0,510.14,0.0,24.95,241.16,143.26,134.32,255.53,0.0,51.9,29.76,30.0,0.0,108.16,103.244,0.0,0.0,29.64,0.0,32.13,35.7,35.22,112.95,119.25,0.87,0.41,174.76,17.0,23.64,0.0,18.02,15.49,21.03,7.67,22.78,9.17,7.4,0.0,0.0,3.62,2.63,0.6,0.83,0.0,1.21,1.21,24.82,0.0,20.74,16.2,28.89,16.2,12.87,81.05,91.94,232.99,36.96,23.08,70.38,0.0,33.79,33.7,40.88,33.14,41.02,28.14,2.71,20.51,12.08,9.88,12.71,15.2,20.21,20.54,20.71,21.98,20.9,48.4,48.87,38.61,39.15,20.02,17.9,10.92,14.93,18.522,22.752,0.0,7.06,6.88,10.41,11.54,0.0,0.0,0.0,173.478375,0.0,216.07425,93.153375,35.25,42.68,19.73,40.11,37.66,54.52,3.24,3.43,32.61,38.07,22.05,10.68,4.3806,73.02,6.5226,1.82,478.7033,0.3471,5.2394,1.6756,3.4511,2.0139,3.385,2.843,6.556,0.59,0.91,0.9631,0.61,2.0,0.7,5.4114,30.1971,1.5802,1.9421,1.5814,1.81,1.13,0.8772,3.9972,2.3706,2.1072,1.8,1.7,1.727,1.595,0.072,2.4728,1.5885,0.0,10.7,3233.5499999999997
2023-05-10,1002.43,274.04,506.22,190.97000000000003,231.07,249.07,227.44,223.67200000000005,160.8,70.83,68.16,61.71,59.1,95.64,75.69,61.2612,40.51,37.71,13.5576,15.86,0.0,0.0,336.821625,125.25,5.88,30.93,10.7,1.58,39.05,5.0463,3.36,284.1812,20.8519,18.576,1.5,1.6361,0.75,2.7,55.441300000000005,2.0275,3.3223000000000003,9.2255,1.84365,1.8,1.7,1.727,1.255,3.6653,1.5885,0.0,17.11,3470.446,4002.5624250000014,505.9775000000001,146.72005,8125.705974999997,654.0,0.0,954.0,0.0,0.0,816.0,550.806,0.0,472.89,0.0,22.75,294.59,149.69,152.84,293.71,51.6,0.0,30.0,30.0,78.13,22.62,106.69,0.0,0.0,31.77,0.0,34.83,50.34,50.88,202.5,202.5,90.93,100.04,0.0,0.0,48.63,0.0,21.18,20.81,32.97,4.43,22.96,22.38,0.0,0.0,0.05,3.86,0.29,0.53,0.46,0.0,1.14,0.95,25.78,0.0,24.65,28.71,28.8,28.77,12.15,74.68,75.96,227.44,37.28,36.8,149.592,7.07,27.67,27.38,32.87,32.52,33.29,26.87,16.1,27.86,25.03,0.0,22.88,20.25,20.57,20.57,20.57,15.73,43.37,47.58,48.06,37.02,38.67,30.9367,30.3245,19.99,20.52,18.846,18.864,0.0,6.876,6.6816,10.11,5.75,0.0,0.0,0.0,77.301,38.50875,195.804,25.207875,15.47,25.41,12.97,20.57,18.88,31.95,1.68,4.2,13.96,16.97,9.37,1.33,1.58,39.05,5.0463,3.36,284.1812,0.6929,10.7076,3.0333,3.7913,2.6268,5.72,4.804,8.052,0.59,0.91,1.6361,0.75,2.0,0.7,8.4562,46.9851,2.0275,1.8312,1.4911,2.84,1.869,1.3822,3.1343,0.97605,0.8676,1.8,1.7,1.727,1.255,1.2837,2.3816,1.5885,0.0,17.11,3470.446
2023-05-11,1011.08,261.24,502.74,215.19,277.23,204.03,216.26,221.608,230.42,67.42999999999999,64.27,61.85,59.12,95.73,36.63,62.7038,41.4,38.178,13.1544,19.67,0.0,0.0,192.26025,129.76,2.08,21.45,2.21,1.9257,19.23,1.554,1.82,248.2916,11.8227,10.61,1.5,0.6154,0.37,2.7,22.9679,0.6017,1.0276,3.7887,2.1114,1.8,1.7,1.727,0.305,1.0922,1.5885,0.0,9.48,3741.82,3892.1944499999977,428.3213,75.8081,8138.143850000003,1110.0,0.0,970.0,0.0,0.0,1085.0,549.97,0.0,0.0,0.0,26.85,286.15,163.55,163.3,286.72,0.0,51.6,30.0,29.76,97.51,0.0,103.34,0.0,12.26,16.64,1.48,30.01,50.28,51.06,200.7,200.7,95.07,120.12,0.0,30.21,26.07,7.0,20.62,20.36,24.54,23.06,18.42,27.66,10.22,0.38,0.43,3.72,0.47,0.52,0.5,0.0,1.13,1.06,30.55,0.0,30.31,6.18,22.83,6.21,17.7,76.01,75.1,216.26,36.36,36.76,148.488,31.77,35.18,35.52,42.51,42.46,42.98,8.35,29.99,29.09,13.39,15.52,24.12,11.24,20.45,20.69,20.71,21.08,38.04,47.67,48.06,18.21,18.42,31.1239,31.5799,20.45,20.95,19.044,19.134,0.0,6.6816,6.4728,8.84,10.83,0.0,0.0,0.0,136.481625,0.0,55.778625,0.0,35.17,23.68,11.49,17.61,15.72,26.09,0.87,1.21,10.33,11.12,1.79,0.42,1.9257,19.23,1.554,1.82,248.2916,0.401,5.8748,1.7384,2.2056,1.6029,3.35,2.814,4.446,0.59,0.91,0.6154,0.37,2.0,0.7,3.4339,19.534,0.6017,0.5664,0.4612,1.22,0.8005,0.5806,1.1876,1.1178,0.9936,1.8,1.7,1.727,0.305,0.245,0.8472,1.5885,0.0,9.48,3741.82
